2024-06-22 20:23:05,778 - JuRanModel - INFO - {'latent_dim': 64, 'bpr_batch': 4096, 'n_layers': 2, 'lr': 0.001, 'test_batch': 128, 'path': './checkpoints', 'topks': '[10,20,50]', 'load': 1, 'epochs': 200, 'multicore': 1, 'pretrain': 0, 'seed': 2024, 'model': 'lgn', 'keep_prob': 0.3, 'dropout_bool': 0, 'groups': 3, 'neg': 1, 'projection_dim': 16, 'projection_dropout': 0.5, 'gpu_id': '0', 'dataset': 'wechat', 'l2_w': 0.01, 'cl_w': 0.0005, 'cl_temp': 0.05, 'single': 0}
2024-06-22 20:24:26,888 - JuRanModel - INFO - batch:52	bpr_loss:0.6931392550468445	l2_loss:0.49148717522621155	cl_loss:9.207635879516602	all_loss:0.70265793800354
2024-06-22 20:24:28,343 - JuRanModel - INFO - batch:53	bpr_loss:0.6931384801864624	l2_loss:0.4511282742023468	cl_loss:9.16755199432373	all_loss:0.7022335529327393
2024-06-22 20:24:29,867 - JuRanModel - INFO - batch:54	bpr_loss:0.6931387186050415	l2_loss:0.4258801341056824	cl_loss:9.137948036193848	all_loss:0.7019665241241455
2024-06-22 20:24:31,286 - JuRanModel - INFO - batch:55	bpr_loss:0.6931396722793579	l2_loss:0.3958941698074341	cl_loss:9.100370407104492	all_loss:0.7016487717628479
2024-06-22 20:24:32,718 - JuRanModel - INFO - batch:56	bpr_loss:0.6931403875350952	l2_loss:0.34650930762290955	cl_loss:9.094568252563477	all_loss:0.7011528015136719
2024-06-22 20:24:34,104 - JuRanModel - INFO - batch:57	bpr_loss:0.693139910697937	l2_loss:0.33887818455696106	cl_loss:9.046407699584961	all_loss:0.7010518908500671
2024-06-22 20:24:35,342 - JuRanModel - INFO - batch:58	bpr_loss:0.6931403875350952	l2_loss:0.32008928060531616	cl_loss:9.017301559448242	all_loss:0.7008499503135681
2024-06-22 20:24:36,660 - JuRanModel - INFO - batch:59	bpr_loss:0.6931402683258057	l2_loss:0.29184314608573914	cl_loss:9.000171661376953	all_loss:0.7005587816238403
2024-06-22 20:24:37,916 - JuRanModel - INFO - batch:60	bpr_loss:0.6931400895118713	l2_loss:0.2687569558620453	cl_loss:8.96010684967041	all_loss:0.7003077268600464
2024-06-22 20:24:39,251 - JuRanModel - INFO - batch:61	bpr_loss:0.6931402683258057	l2_loss:0.25762924551963806	cl_loss:8.942821502685547	all_loss:0.7001879811286926
2024-06-22 20:24:40,618 - JuRanModel - INFO - batch:62	bpr_loss:0.6931405067443848	l2_loss:0.24293018877506256	cl_loss:8.929931640625	all_loss:0.7000347971916199
2024-06-22 20:24:41,928 - JuRanModel - INFO - batch:63	bpr_loss:0.6931410431861877	l2_loss:0.21972326934337616	cl_loss:8.89250659942627	all_loss:0.699784517288208
2024-06-22 20:24:43,207 - JuRanModel - INFO - batch:64	bpr_loss:0.6931415796279907	l2_loss:0.21405522525310516	cl_loss:8.868767738342285	all_loss:0.6997165679931641
2024-06-22 20:24:44,523 - JuRanModel - INFO - batch:65	bpr_loss:0.6931408643722534	l2_loss:0.20072725415229797	cl_loss:8.837512969970703	all_loss:0.6995668411254883
2024-06-22 20:24:45,797 - JuRanModel - INFO - batch:66	bpr_loss:0.6931413412094116	l2_loss:0.1854897290468216	cl_loss:8.824503898620605	all_loss:0.6994084715843201
2024-06-22 20:24:47,085 - JuRanModel - INFO - batch:67	bpr_loss:0.6931414604187012	l2_loss:0.17408712208271027	cl_loss:8.81032657623291	all_loss:0.699287474155426
2024-06-22 20:24:48,379 - JuRanModel - INFO - batch:68	bpr_loss:0.6931413412094116	l2_loss:0.1728830188512802	cl_loss:8.778200149536133	all_loss:0.6992592811584473
2024-06-22 20:24:49,665 - JuRanModel - INFO - batch:69	bpr_loss:0.6931413412094116	l2_loss:0.15572263300418854	cl_loss:8.75437068939209	all_loss:0.6990757584571838
2024-06-22 20:24:50,956 - JuRanModel - INFO - batch:70	bpr_loss:0.6931413412094116	l2_loss:0.15847662091255188	cl_loss:8.758767127990723	all_loss:0.6991055011749268
2024-06-22 20:24:52,241 - JuRanModel - INFO - batch:71	bpr_loss:0.6931418180465698	l2_loss:0.1463761180639267	cl_loss:8.717814445495605	all_loss:0.6989644765853882
2024-06-22 20:24:53,572 - JuRanModel - INFO - batch:72	bpr_loss:0.6931415796279907	l2_loss:0.13476261496543884	cl_loss:8.71867561340332	all_loss:0.6988485455513
2024-06-22 20:24:54,888 - JuRanModel - INFO - batch:73	bpr_loss:0.6931421756744385	l2_loss:0.1251150369644165	cl_loss:8.696453094482422	all_loss:0.6987415552139282
2024-06-22 20:24:56,222 - JuRanModel - INFO - batch:74	bpr_loss:0.6931419968605042	l2_loss:0.11691414564847946	cl_loss:8.680482864379883	all_loss:0.6986513733863831
2024-06-22 20:24:57,529 - JuRanModel - INFO - batch:75	bpr_loss:0.6931418776512146	l2_loss:0.11263294517993927	cl_loss:8.659276008605957	all_loss:0.6985978484153748
2024-06-22 20:24:59,600 - JuRanModel - INFO - batch:76	bpr_loss:0.6931424140930176	l2_loss:0.10293929278850555	cl_loss:8.637604713439941	all_loss:0.698490560054779
2024-06-22 20:25:02,592 - JuRanModel - INFO - batch:77	bpr_loss:0.6931421756744385	l2_loss:0.10312186181545258	cl_loss:8.631669044494629	all_loss:0.698489248752594
2024-06-22 20:25:05,669 - JuRanModel - INFO - batch:78	bpr_loss:0.6931421756744385	l2_loss:0.09812554717063904	cl_loss:8.622556686401367	all_loss:0.6984347105026245
2024-06-22 20:25:08,711 - JuRanModel - INFO - batch:79	bpr_loss:0.6931421756744385	l2_loss:0.09147471934556961	cl_loss:8.611547470092773	all_loss:0.6983627080917358
2024-06-22 20:25:11,800 - JuRanModel - INFO - batch:80	bpr_loss:0.693142294883728	l2_loss:0.08788667619228363	cl_loss:8.585430145263672	all_loss:0.6983138918876648
2024-06-22 20:25:14,829 - JuRanModel - INFO - batch:81	bpr_loss:0.6931424140930176	l2_loss:0.07918264716863632	cl_loss:8.574411392211914	all_loss:0.6982214450836182
2024-06-22 20:25:17,840 - JuRanModel - INFO - batch:82	bpr_loss:0.6931425333023071	l2_loss:0.07899915426969528	cl_loss:8.568198204040527	all_loss:0.6982166171073914
2024-06-22 20:25:20,869 - JuRanModel - INFO - batch:83	bpr_loss:0.6931427717208862	l2_loss:0.07472962141036987	cl_loss:8.558162689208984	all_loss:0.6981691718101501
2024-06-22 20:25:23,886 - JuRanModel - INFO - batch:84	bpr_loss:0.6931426525115967	l2_loss:0.06862876564264297	cl_loss:8.540016174316406	all_loss:0.6980989575386047
2024-06-22 20:25:26,838 - JuRanModel - INFO - batch:85	bpr_loss:0.6931425333023071	l2_loss:0.06734243035316467	cl_loss:8.52795124053955	all_loss:0.6980799436569214
2024-06-22 20:25:29,891 - JuRanModel - INFO - batch:86	bpr_loss:0.6931425333023071	l2_loss:0.06443491578102112	cl_loss:8.519444465637207	all_loss:0.6980465650558472
2024-06-22 20:25:32,911 - JuRanModel - INFO - batch:87	bpr_loss:0.6931426525115967	l2_loss:0.06085989251732826	cl_loss:8.518156051635742	all_loss:0.6980103254318237
2024-06-22 20:25:35,829 - JuRanModel - INFO - batch:88	bpr_loss:0.6931425333023071	l2_loss:0.06052999570965767	cl_loss:8.50400161743164	all_loss:0.6979998350143433
2024-06-22 20:25:38,900 - JuRanModel - INFO - batch:89	bpr_loss:0.6931430101394653	l2_loss:0.057124361395835876	cl_loss:8.494555473327637	all_loss:0.6979615688323975
2024-06-22 20:25:41,904 - JuRanModel - INFO - batch:90	bpr_loss:0.6931427717208862	l2_loss:0.056325048208236694	cl_loss:8.495014190673828	all_loss:0.6979535222053528
2024-06-22 20:25:44,927 - JuRanModel - INFO - batch:91	bpr_loss:0.6931433081626892	l2_loss:0.05309458076953888	cl_loss:8.475284576416016	all_loss:0.6979119181632996
2024-06-22 20:25:47,924 - JuRanModel - INFO - batch:92	bpr_loss:0.6931429505348206	l2_loss:0.05178217962384224	cl_loss:8.472396850585938	all_loss:0.6978970170021057
2024-06-22 20:25:50,921 - JuRanModel - INFO - batch:93	bpr_loss:0.6931430101394653	l2_loss:0.051415637135505676	cl_loss:8.47756290435791	all_loss:0.6978959441184998
2024-06-22 20:25:53,941 - JuRanModel - INFO - batch:94	bpr_loss:0.6931430101394653	l2_loss:0.04823877662420273	cl_loss:8.449577331542969	all_loss:0.6978501677513123
2024-06-22 20:25:57,052 - JuRanModel - INFO - batch:95	bpr_loss:0.6931430697441101	l2_loss:0.04837335646152496	cl_loss:8.457788467407227	all_loss:0.6978557109832764
2024-06-22 20:26:00,140 - JuRanModel - INFO - batch:96	bpr_loss:0.6931430697441101	l2_loss:0.0457354411482811	cl_loss:8.454530715942383	all_loss:0.6978276968002319
2024-06-22 20:26:03,198 - JuRanModel - INFO - batch:97	bpr_loss:0.6931434273719788	l2_loss:0.0435473695397377	cl_loss:8.440998077392578	all_loss:0.6977993845939636
2024-06-22 20:26:06,224 - JuRanModel - INFO - batch:98	bpr_loss:0.6931432485580444	l2_loss:0.0415801964700222	cl_loss:8.439735412597656	all_loss:0.6977789402008057
2024-06-22 20:26:09,355 - JuRanModel - INFO - batch:99	bpr_loss:0.6931434273719788	l2_loss:0.04080364480614662	cl_loss:8.436578750610352	all_loss:0.6977697610855103
2024-06-22 20:26:12,429 - JuRanModel - INFO - batch:100	bpr_loss:0.693143367767334	l2_loss:0.040147025138139725	cl_loss:8.424322128295898	all_loss:0.6977570056915283
2024-06-22 20:26:15,505 - JuRanModel - INFO - batch:101	bpr_loss:0.6931436061859131	l2_loss:0.04072073847055435	cl_loss:8.428969383239746	all_loss:0.6977652907371521
2024-06-22 20:26:18,524 - JuRanModel - INFO - batch:102	bpr_loss:0.6931435465812683	l2_loss:0.03798818960785866	cl_loss:8.41368293762207	all_loss:0.6977302432060242
2024-06-22 20:26:21,665 - JuRanModel - INFO - batch:103	bpr_loss:0.6931434869766235	l2_loss:0.03636929765343666	cl_loss:8.410239219665527	all_loss:0.6977123022079468
2024-06-22 20:26:24,778 - JuRanModel - INFO - batch:104	bpr_loss:0.6931436061859131	l2_loss:0.03443397954106331	cl_loss:8.413412094116211	all_loss:0.6976946592330933
